1828:Goss, Kristin Anne
1829:Grabowski, Henry G.
1830:Graham, John R.
1831:Harvey, Campbell R.
1832:Puri, Manju
1833:Grandl, Jorg
1834:Granek, Joshua Aaron
1835:Magwene, Paul Mitaari
1836:Mills, James Steven
1837:Grant, Augustus Oliver
1838:Gray, Alice Lee
1839:Green, Deanna Mae
1840:Greenberg, Arthur
1841:Greenblatt, Lawrence Howard
1842:Zipkin, Daniella Ann
1843:Greene, Nathaniel Howard
1844:Greenfield Jr., Joseph Cholmondeley
1845:Greenleaf, Arno Lee
1846:Greenup, Rachel Adams
1847:Mackey, Aimee Marlena
1848:Lausier, Evangeline R.
1849:Smoski, Moria Joy
1850:Nilsson Jr., Kent Ronald
1851:Groh, Jennifer M.
1852:Merwin, Rhonda M
1853:Roy, Lance Atlas
1854:Grosz, Elizabeth
1855:Hsieh, Tao-shih
1856:Lee, Seok-Yong
1857:Liedtke, Wolfgang Bernhard
1858:Wang, Fan
1859:Lo, Donald Ching-Tze
1860:Yu, Yen-Rei Andrea
1861:Guo, Hongtao
1862:Gustafson, Michael
1863:Huettel, Lisa Gresham
1864:Nadeau, Joseph C.
1865:Schaad, David E.
1866:Rowell, Jennifer Voigt
1867:Gwyther, Lisa Pepper
1868:Haase, Steven B.
1869:Olufolabi, Adeyemi John
1870:Hadjioannou, Markos
1871:Haff, Peter K.
1872:Hahn, Carol Anne
1873:Hain, Richard
1874:Richter, Daniel D.
1875:Vandenberg, John
1876:Zhang, Yunyan
1877:Hall, Bruce S.
1878:Hall, William Charles
1879:Hallows, Rhett Kendall
1880:Halpin, Patrick N.
1881:Johnston, David William
1882:Nowacek, Douglas
1883:Urban, Dean L.
1884:Hammer, Gianna
1885:Hammond, Timothy Grant
1886:Hamoudi, Amar
1887:Jeuland, Marc A.
1888:Pattanayak, Subhrendu K.
1889:Hardt, Michael
1890:Hargrove, Amanda Elaine
1891:Harris, Alex
1892:Hash II, Thomas Walter
1893:Hassan, Mona
1894:Hasso, Frances Susan
1895:Ragsdale, Luna Chen
1896:Knaack, William R.
1897:Hays, Judith C.
1898:Haystead, Clare Mhairi
1899:Wang, Honggang
1900:Racioppi, Luigi
1901:Liton, Paloma Borrajo
1902:Heffernan, James Brendan
1903:Wang, Xiao-Fan
1904:Hench, James
1905:Henderson, Heather Tripp
1906:Matters, Loretta Mary
1907:Lombardi, Marilyn May
1908:Williams, Christina L.
1909:Hertzberg, Barbara Spector
1910:Hickey, Patrick Thomas
1911:Stacy, Mark Allen
1912:Hillygus, Dione Sunshine
1913:Hilton, Andrew Douglas
1914:HILTON, MATTHEW JAMES
1915:Sosa, Julie Ann
1916:Hobson-Webb, Lisa Deneen
1917:Juel, Vern Charles
1918:Mhoon, Justin
1919:Massey, Janice Munn
1920:Sanders, Donald Benjamin
1921:Hochgeschwender, Ute
1922:Jarvis, Erich David
1923:Hockenberry, Marilyn J
1924:Rodgers, Cheryl C
1925:Hohmeier, Hans-Ewald
1926:Moss, Larry Gene
1927:Knobel, Robin Britt
1928:Ingram, Jennifer Leigh
1929:Wang, Ying
1930:Hoover, Kevin Douglas
1931:Hotz, Nico
1932:Howard, Brandon Augustus
1933:Reid, Chantal D.
1934:Hsieh, David A.
1935:Schwartz-Bloom, Rochelle Denenberg
1936:Huang, Andrew T.
1937:Huang, Erich Senin
1938:Zhu, Jiangao
1939:Moorman, Christine
1940:Hueckel, Tomasz
1941:Kranton, Rachel
1942:Hull, Court Alan
1943:Johnson, Zackary
1944:Hutter, Reinhard
1945:Wu, Bei
1946:Hyslop, Theresa Marie
1947:Idriss, Salim Farouk
1948:Neu, Wanda Krassowska
1949:Yashin, Anatoli I.
1950:Pratson, Lincoln F.
1951:Porporato, Amilcare
1952:Newell, Richard G.
1953:Plata, Desiree Louise
1954:Jaimovich, Nir
1955:James, Tamara M.
1956:Jang, David W
1957:Jaquiss, Robert
1958:Jenson, Deborah
1959:Szabo, Victoria
1960:Jentleson, Bruce W.
1961:Weinthal, Erika S.
1962:Ji, Ru-Rong
1963:Xu, Zhenzhong
1964:Tracey Jr., William Daniel
1965:Johnsen, Sonke
1966:Sullivan, Dori Taylor
1967:Lyn, Michelle Jacqueline
1968:Payne, Richard
1969:Johnson, Tana L.
1970:Johnson, Timothy Lawrence
1971:Patino-Echeverri, Dalia
1972:Johnston, Christopher David
1973:Liu, Qing Huo
1974:Jordt, Sven Eric
1975:Liu, Boyi
1976:Joseph, John
1977:Joshi, Anand B.
1978:Juvvadi, Praveen Rao
1979:Kamei, Robert Ken
1980:Kravitz, Richard Mark
1981:Kasibhatla, Prasad S.
1982:Kastan, Michael Barry
1983:Matsunami, Hiroaki
1984:Katsouleas, Thomas
1985:Khlystov, Andrey
1986:Kumar, Mukesh
1987:Katz, David F.
1988:Kaul, Mala Shaykher
1989:Kay, Jeremy N.
1990:Kay, Richard Frederick
1991:Raynor, Eileen Margolies
1992:Kearney, Hutton Moore
1993:Keenan, Robert Thomas
1994:Keene, Jack Donald
1995:Keeney, Ralph L.
1996:Nau, Robert F.
1997:Kelley, Judith
1998:Kelly, Roy
1999:Kim, Grace Jewel
2000:Kim, Hwansoo
2001:Kim, So Young
2002:Kimbrough, Kent P.
2003:Kirk, Robin
2004:Kitschelt, Herbert P.
2005:Klein, Emily M.
2006:Klingensmith, John Archbold
2007:Klotman, Mary E
2008:Knio, Omar Mohamad
2009:Ko, Dennis
2010:Tobin, David Maurice
2011:Koelle, Katharina V.
2012:Mattingly, Jonathan Christopher
2013:Reed, Michael C.
2014:Whetten, Kathryn
2015:Kohrt, Brandon A.
2016:Walther, Philip John
2017:Washington, Edith Lacey
2018:Kramer, Randall
2019:Krangel, Michael S.
2020:Kreissman, Susan Gail
2021:Kreuzer, Kenneth N.
2022:Krishna, Anirudh
2023:Krolik, Jeffrey L.
2024:Rose, Jed Eugene
2025:Zhang, Wei
2026:Yoder, Anne Daphne
2027:Lisanby, Sarah Hollingsworth
2028:McClintock, Shawn Michael
2029:Kucera, Kristen Leigh
2030:Kuehn, Margarethe Joanna
2031:Roberts, Craig D
2032:Simon, Sidney Arthur
2033:Stangl, Dalene K.
2034:Kulchina, Elena
2035:Rhee, Eleanor Hoon Joo
2036:Price, Thomas Michael
2037:Kumar, Amy Shah
2038:Walsh, Molly McCarthy
2039:Kuran, Timur
2040:Pizoli, Carolyn Elizabeth
2041:Sun, Jessica Muller
2042:Worley, Gordon
2043:Lachiewicz, Ave Maria
2044:Lambe, Camille Eckerd
2045:Lampel, Heather Pamela
2046:Land, Kenneth C.
2047:Stallard, Patrick J. Eric
2048:Landry, Michel Daniel
2049:Lantos, Paul Michael
2050:Larrick, Richard P.
2051:Wade-Benzoni, Kimberly A.
2052:Soll, Jack B.
2053:Lasch, Pedro
2054:Pendergast, Ann Marie
2055:Layton, Harold
2056:Lew, Daniel Julio
2057:Moss, Robert Graeme
2058:Le, Ngoc-Bich
2059:Lechler, Terry H.
2060:Soderling, Scott Haydn
2061:Lee, Benjamin C
2062:Lee, Kun Shan
2063:Lee, Linda S.
2064:Lee, Tong Hyon
2065:Peindl, Kathleen S.
2066:Wiener, Dana Nowicki
2067:LeGrand, Sara H.
2068:Pence, Brian Wells
2069:McAllaster, Carolyn
2070:Leight Jr., George Staples
2071:Leighten, Patricia
2072:Lentz, Aaron Claude
2073:Lesesky, Erin Bialas
2074:Mithani, Suhail Kamrudin
2075:Linney, Elwood Albert
2076:Rosenthal, Mark Zachary
2077:Maggioni, Mauro
2078:Westman, Eric Charles
2079:Lewin, Arie Y.
2080:Li, Fang
2081:Li, Fan
2082:Li, Jia
2083:Zhang, Weiguo
2084:Zhu, Minghua
2085:Zhuang, Yuan
2086:Lieber, Laura Suzanne
2087:Lind, E. Allan
2088:Perz Edwards, Alyssa
2089:Luber, Bruce M.
2090:Lisberger, Stephen Gates
2091:Lischer, Richard
2092:Liss, Jason Aaron
2093:Litvintseva, Anastasia P.
2094:Livingston, Elizabeth Gresham
2095:Lo, Mbaye
2096:Turi, Jennifer Lilly
2097:Lombard, Frederick Wilhelm
2098:Longino, Michele
2099:Yellen, Benjamin
2100:Lopomo, Giuseppe
2101:Marx, Leslie M.
2102:Sun, Peng
2103:McAdams, David
2104:Lozier, M. Susan
2105:Ma, Li
2106:Machanavajjhala, Ashwinkumar Venkatanaga
2107:MacIver, Nancie Jo
2108:MacPhail, Richard
2109:Price, Marva L. Mizell
2110:Maddox, Randy L.
2111:Robinson, Grant Alan
2112:Maggs, Bruce
2113:Maguire, Lynn A.
2114:Makhulu, Anne-Maria B.
2115:Maksimova, Elena A
2116:Malcolmson, Steven Joseph
2117:MALESKY, EDMUND James
2118:Malkin, Robert A.
2119:Malone, David M.
2120:Tharwani, Haresh M.
2121:Mann-Wrobel, Monica C.
2122:Manos, Paul S.
2123:Ota, David Masao
2124:Marcus, Jeffrey Robert
2125:Rubin, Geoffrey D
2126:Marshall Turman, Eboni
2127:Marshall, David Evelyn
2128:Martinez, Salutario
2129:Maselko, Joanna Asia
2130:Mason, Robert M.
2131:Massey, Edward Wayne
2132:Matchar, David Bruce
2133:Mathey-Prevot, Bernard
2134:Matory, James Lorand
2135:Maurel, Arnaud Pierre
2136:Mayer, Frederick W.
2137:Venkatachalam, Mohan
2138:Maziarz, Eileen
2139:Mazuka, Reiko
2140:Mazumdar, Sucheta
2141:McCarthy, Jeanette Just
2142:McClay Jr., David R.
2143:McCusker, John Henry
2144:McDevitt, Ryan Carty
2145:Norris, John David
2146:McGlynn, Brian
2147:McGoff, Kevin Alexander
2148:McGuinness, Gail Ann
2149:St. Geme III, Joseph William
2150:Stockman III, James Anthony
2151:McIntosh, Thomas James
2152:McLean, Heather Seabury
2153:Pan, Enhui
2154:McWilliam, Neil Finlay
2155:Meade, Kristin
2156:Medina, Miguel A.
2157:Mehen, Thomas C.
2158:Springer, Roxanne P.
2159:Mela, Carl Frederick
2160:Meliones, Jon Nicolaos
2161:Merli, M. Giovanna
2162:Morgan, S. Philip
2163:Moody, James
2164:Merwin, Elizabeth
2165:Metjian, Ara Dickran
2166:Metjian, Hilda Morillas
2167:Meyer, William Steven
2168:Mignolo, Walter
2169:Mikkelsen, Maiken
2170:Miller, Ezra
2171:Mirovitskaya, Natalia S.
2172:Misra, Uma Kant
2173:Mitchell, Thomas Greenfield
2174:Rausher, Mark D.
2175:Mohanan, Manoj
2176:Nowicki, Stephen
2177:Moosa, Ebrahim E.I.
2178:Moreton, Patrick Shamus
2179:Seigler, Hilliard Foster
2180:Moskovitz, Cary
2181:Valiga, Theresa Mary
2182:Wood, Kathryn Alice
2183:Mottahedeh, Negar
2184:MUASHER, LISA COATES
2185:Muasher, Suheil Jamil
2186:Raburn, Douglas Joe
2187:Mukhin, Alexey Gennadyevich
2188:Munger, Michael C.
2189:Munne, Joan
2190:Murdoch, David Martin
2191:Murphy, Thomas Miles
2192:Murray, Allen Bradshaw
2193:Murray, Maureen Elizabeth
2194:Musalem, Andres
2195:Musser, Robert Clayton
2196:Nadler, J. Victor
2197:Neal, Katherine Nicole
2198:Neander, Karen
2199:O'Meara, Wendy P
2200:Nevidjon, Brenda Marion
2201:Pizer, Billy
2202:Summers, Scott Andrew
2203:Ng, Lenhard Lee
2204:Nijhout, H. Frederik
2205:Nolen, James H.
2206:Noonan, Devon
2207:Noor, Juliet
2208:Noor, Mohamed A. F.
2209:Norberg, Jakob
2210:Norton II, John Norman
2211:O'berski, Jay
2212:Olson, Mark
2213:Olson, Ronald Paul
2214:Park, Chan Woo
2215:O'Neill, Lynn Bunch
2216:Ong, Sin Tiong
2217:Onken, Jane Elizabeth
2218:Onwuemene, Oluwatoyosi Adefunke
2219:O'Rand, Angela M.
2220:Orbach, Michael K.
2221:Paat, John Joseph
2222:Reynolds, John Michael
2223:Pan, Wei
2224:Pan, William Kuang-Yao
2225:Panigrahi, Debmalya
2226:Paredes, Liliana
2227:Parkerson Jr., George R.
2228:Patel, Bhavik Natvar
2229:Patierno, Steven
2230:Patton, Andrew J.
2231:Sullivan, Daniel Carl
2232:Pearson, Jay A.
2233:Pei, Zhen-Ming
2234:Peirce, J. Jeffrey
2235:Pekec, Aleksandar
2236:Pena, Loren del Mar
2237:Peretto, Pietro F.
2238:Toffaletti, Dena L.
2239:Perkins, Jennifer Marie
2240:Perlman, Adam I
2241:Perz-Edwards, Robert
2242:Reedy, Michael K.
2243:Peterson, Cecily Karen
2244:Robertson, Sue Jinks
2245:Petroski, Henry
2246:Petters, Arlie O.
2247:Pfau, Thomas
2248:Pimm, Stuart L.
2249:Pipkin, Clare Alexandra
2250:Pitts Jr., Monte Bryan
2251:Sudan, Ranjan
2252:Portier-Young, Anathea
2253:Poss, Kenneth Daniel
2254:Poulsen, John Randolph
2255:Powers, David Bryan
2256:Powery, Luke
2257:Schomberg, David William
2258:Pryer, Kathleen M.
2259:Robinson, David T.
2260:Puri, Puja Kumari
2261:Purves, Dale
2262:Quilligan, Maureen
2263:Rabiner, David
2264:Raghavachari, Sridhar
2265:Raghunathan, Karthik
2266:Ramaswamy, Sumathi
2267:Rampini, Adriano A.
2268:Viswanathan, S.
2269:Ray, Tracy Reece
2270:Reeves, Galen
2271:Reeves, Martha
2272:Rego, Marcia
2273:Reif, John H.
2274:Reinhardt, Richard Lee
2275:Reuter Rice, Karin Eve
2276:Reynolds, James F.
2277:Reynolds, Julie
2278:Thompson Jr., Robert J
2279:Ross, Allison Kinder
2280:Riggsbee, Jan
2281:Wynn, Susan
2282:Roberts, James W.
2283:Robertson, Allison Gilbert
2284:Robisheaux, Thomas
2285:Rodger, Susan H.
2286:Roizen, Jennifer Lyn
2287:Roos, Justus Erasmus
2288:Roselle, Laura
2289:Stiber, Jonathan Andrew
2290:Rosette, Ashleigh Shelby
2291:Ross, Elizabeth Fromm
2292:Roth, Christopher John
2293:Roth, Susan
2294:Roth, Virginia Louise
2295:Smith, Kathleen Kovalevski
2296:Rowe, C. Kavin
2297:Roy, Christopher P.
2298:Rubio-Ramirez, Juan F.
2299:Ruef, Martin
2300:Ruppert, Phillip D.
2301:Rydin-Gray, Sofia
2302:Ryser, Marc Daniel
2303:Saban, Daniel Raphael
2304:Sadowski, Philipp
2305:Sanders, Seth G.
2306:Sanford, David H.
2307:Sanoff, Scott L
2308:Schmid, Amy K.
2309:Schmid, Lukas M.
2310:Schoen, Chadmark L.
2311:Scholberg, Kate
2312:Walter, Christopher
2313:Schultz, Thomas Fred
2314:Schwendimann, Rene
2315:Scovazzi, Guglielmo
2316:Seaman, William
2317:Shah, Purnima
2318:Shang, Kevin H.
2319:Shapiro - Garza, Elizabeth
2320:Sharma, Poonam
2321:Sharp, Jack Kevin
2322:Shaw, A. Jonathan
2323:Sheets, Charles Z
2324:Shenolikar, Shirish
2325:Sherrier, Robert Henry
2326:Sherwood, Nina Tang
2327:Sidhu, Kulbir
2328:Siedow, James N.
2329:Siegel, David Aaron
2330:Silliman, Brian Reed
2331:Silverblatt, Irene
2332:Sinnott-Armstrong, Walter
2333:Sitkin, Sim B.
2334:Smith, Barbara H.
2335:Snyderman, Ralph
2336:So, Anthony
2337:Sobolewski, Craig Joseph
2338:Somjen, George G.
2339:Voyvodic, James Turner
2340:Song, Jing-Sheng
2341:Zipkin, Paul H.
2342:Sosin, Joshua D.
2343:Spector, Andrew
2344:Stallings, Amy Polen
2345:Starmer, Charles F.
2346:Steinberg, David Marc
2347:Stephens, Kristen R.
2348:Stern, Mark A.
2349:Stern, Philip J.
2350:Stiff-Roberts, Adrienne
2351:Stiles, Kristine
2352:Sullivan, Beth Ann
2353:Sun, Tai-ping
2354:Sun, Xiaobai
2355:Supko, John Peter
2356:Swinney, Robert P
2357:Tang, Shenglan
2358:Tatum, Gregory Howard
2359:Yildirim, Huseyin
2360:Taylor, Steve M
2361:Teitsworth, Stephen W.
2362:Tesson Jr., Alan Ray
2363:Thomann, Wayne R.
2364:Thomas, Cathy Wall
2365:Thomas, John E.
2366:Thorne, Susan
2367:Tiryakian, Edward A.
2368:Toffaletti, John Griffith
2369:Toniolo, Gianni
2370:Virshup, David Marc
2371:Torgovnick, Marianna
2372:Trivedi, Kishor S.
2373:Trotter, Kathryn Jane
2374:Tuna, Mustafa Ozgur
2375:Turner, Elizabeth Louise
2376:Ulshen, Martin Howard
2377:Uyenoyama, Marcy K.
2378:Vaisey, Stephen Bradley
2379:Vallero, Daniel
2380:Varas Greene, Luis Felipe
2381:Vashishtha, Rahul
2382:Velkey, John Matthew
2383:Venkatasubramani, Narayanan
2384:Vincent, Jeffrey R.
2385:Virgin, Lawrence N.
2386:Witelski, Thomas Peter
2387:Vithala, Madhuri Venkata
2388:Vogel, Steven
2389:Volkan, Pelin Cayirlioglu
2390:Von Ramm, Olaf T.
2391:Waeber, Jacqueline Rebecca
2392:Wagner, J. Ross
2393:Wall, Christine Elizabeth
2394:Wang, Qiu
2395:Wechsler, Stephanie Burns
2396:Wei, Yehua
2397:Wernegreen, Jennifer Jo
2398:West, Jennifer L
2399:Whitener, Stephanie Kay
2400:Whitt, Irene
2401:Whorton, Augustus Richard
2402:Widenhoefer, Ross A.
2403:Wigfall, Delbert Raye
2404:Wilbourn, Makeba Parramore
2405:Williams, Blythe A.
2406:Wilson, Ara
2407:Wilson, John
2408:Wilson, William G.
2409:Winkler, Robert L.
2410:Wirzba, Norman
2411:Wong, David B.
2412:Wong, Fulton
2413:Wood, Kris Cameron
2414:Woodward, Julia Taylor
2415:Wu, Yuan
2416:Xu, Yi
2417:Yang, Chung-Hui
2418:Yang, Xiaowei
2419:Yap, Tracey Lee-Ann
2420:Yin, Henry
2421:Yokoyama, Kenichi
2422:York, John David
2423:Zavlanos, Michail
2424:Zhang, Xuefeng
2425:Zychowicz, Michael Edward
