edge_id,source,target,weight
405,205,221,0.16246
406,207,221,0.36788
407,212,221,0.13294
408,214,221,0.17993
409,216,221,0.18464
410,218,221,0.25665
411,220,221,0.20512
412,204,222,0.37696
413,205,222,0.5377
414,206,222,0.33023
415,207,222,0.077243
416,208,222,0.37702
417,210,222,0.26438
418,211,222,0.36788
419,212,222,0.22544
420,214,222,0.19178
421,217,222,0.33757
422,218,222,0.082328
423,219,222,0.1244
424,220,222,0.28399
425,221,222,0.15367
426,204,223,0.26831
427,205,223,0.15122
428,206,223,0.29675
429,207,223,0.16338
430,208,223,0.26745
431,210,223,0.33348
432,211,223,0.30741
433,212,223,0.088718
434,214,223,0.3058
435,216,223,0.20643
436,217,223,0.30999
437,218,223,0.51778
438,219,223,0.22832
439,220,223,0.60425
440,221,223,0.2215
441,222,223,0.1659
442,0,225,0.36039
443,216,225,0.18668
444,102,226,0.12935
445,109,226,0.36532
446,110,226,0.37528
447,7,227,0.39841
448,204,228,0.35594
449,205,228,0.45983
450,206,228,0.32435
451,207,228,0.085582
452,208,228,0.35582
453,210,228,0.19294
454,211,228,0.35693
455,212,228,0.22206
456,214,228,0.18633
457,217,228,0.33277
458,218,228,0.10344
459,219,228,0.085609
460,220,228,0.35772
461,221,228,0.14568
462,222,228,0.73151
463,223,228,0.20861
464,188,230,0.12447
465,231,232,0.15295
466,231,233,0.23768
467,232,233,0.1395
468,231,234,0.19144
469,232,234,0.071579
470,79,235,0.41261
471,112,235,0.366
472,116,235,0.36382
473,99,236,0.13803
474,103,236,0.36788
475,104,236,0.054135
476,106,236,0.30345
477,107,236,0.27312
478,99,237,0.36788
479,103,237,0.35409
480,104,237,0.35855
481,106,237,0.34232
482,107,237,0.33774
483,236,237,0.39924
484,99,238,0.2587
485,103,238,0.29744
486,104,238,0.060494
487,106,238,0.21928
488,107,238,0.23595
489,117,238,0.27686
490,236,238,0.27203
491,182,239,0.34152
492,209,240,0.33637
493,64,242,0.15281
494,83,242,0.10581
495,209,242,0.11043
496,213,242,0.21809
497,215,242,0.36788
498,240,243,0.1485
499,240,244,0.33893
500,241,244,0.35553
501,243,244,0.0083267
502,143,245,0.2869
503,64,246,0.13404
504,83,246,0.084596
505,209,246,0.079978
506,213,246,0.2426
507,215,246,0.34626
508,240,246,0.095831
509,242,246,0.173
510,245,247,0.57775
511,119,248,0.35036
512,121,248,0.1075
513,136,248,0.31236
514,249,251,0.36579
515,203,252,0.31642
516,251,252,0.37468
517,55,254,0.10189
518,58,254,0.37513
519,71,254,0.16591
520,148,254,0.26034
521,149,254,0.16201
522,58,255,0.13838
523,71,255,0.060367
524,148,255,0.092535
525,254,255,0.23191
526,57,256,0.081756
527,149,256,0.26878
528,91,257,0.063263
529,55,258,0.11751
530,71,258,0.047611
531,148,258,0.092897
532,254,258,0.23607
533,255,258,0.47323
534,55,259,0.096881
535,71,259,0.094037
536,148,259,0.39746
537,254,259,0.059357
538,255,259,0.24793
539,258,259,0.33424
540,55,260,0.044654
541,58,260,0.35528
542,71,260,0.20653
543,148,260,0.29068
544,254,260,0.44036
545,255,260,0.040662
546,258,260,0.046606
547,259,260,0.11564
548,55,261,0.19457
549,58,261,0.35769
550,71,261,0.14575
551,149,261,0.090376
552,254,261,0.053809
553,259,261,0.08202
554,260,261,0.17246
555,51,262,0.35816
556,60,262,0.36459
557,108,262,0.36473
558,128,262,0.36223
559,256,262,0.34991
560,78,263,0.32066
561,59,264,0.30526
562,123,264,0.31233
563,55,265,0.115
564,58,265,0.36427
565,71,265,0.27456
566,148,265,0.31573
567,254,265,0.20817
568,255,265,0.056669
569,258,265,0.059456
570,259,265,0.17131
571,260,265,0.44694
572,261,265,0.09413
573,55,266,0.24366
574,149,266,0.11057
575,256,266,0.33514
576,261,266,0.27679
577,263,267,0.34927
578,264,267,0.13009
579,78,268,0.27129
580,80,268,0.31976
581,267,268,0.33845
582,268,269,0.11777
583,57,270,0.39043
584,256,270,0.24477
585,257,270,0.3515
586,55,272,0.18187
587,58,272,0.36788
588,149,272,0.19786
589,254,272,0.24887
590,256,272,0.18821
591,260,272,0.14759
592,261,272,0.2721
593,265,272,0.079509
594,266,272,0.25376
595,59,273,0.24967
596,123,273,0.25076
597,264,273,0.18239
598,267,273,0.16837
599,41,274,0.36094
600,127,274,0.31953
601,270,274,0.42979
602,55,275,0.30087
603,149,275,0.1516
604,256,275,0.28445
605,261,275,0.10087
606,266,275,0.4496
607,272,275,0.08812
608,55,276,0.10408
609,71,276,0.13534
610,148,276,0.36788
611,254,276,0.096662
612,255,276,0.13902
613,258,276,0.17573
614,259,276,0.45621
615,260,276,0.18954
616,261,276,0.087228
617,265,276,0.28371
618,271,277,0.344
619,59,278,0.4759
620,123,278,0.53708
621,264,278,0.30282
622,273,278,0.24464
623,55,279,0.33147
624,58,279,0.38065
625,71,279,0.066884
626,148,279,0.21545
627,149,279,0.3115
628,254,279,0.27607
629,255,279,0.15469
630,258,279,0.15421
631,259,279,0.14229
632,260,279,0.1216
633,261,279,0.19423
634,265,279,0.053974
635,272,279,0.14661
636,275,279,0.25354
637,276,279,0.1596
638,55,280,0.10566
639,71,280,0.05187
640,148,280,0.070862
641,254,280,0.22657
642,255,280,0.45552
643,258,280,0.78137
644,259,280,0.39917
645,260,280,0.052443
646,265,280,0.069235
647,276,280,0.20345
648,279,280,0.14235
649,55,281,0.050847
650,58,281,0.35938
651,71,281,0.2017
652,148,281,0.28524
653,254,281,0.50736
654,255,281,0.036315
655,258,281,0.041398
656,259,281,0.10094
657,260,281,0.86071
658,261,281,0.18486
659,265,281,0.39236
660,272,281,0.15844
661,276,281,0.16688
662,279,281,0.13918
663,280,281,0.046364
664,182,282,0.24027
665,271,282,0.3968
666,111,283,0.39761
667,182,283,0.34872
668,271,284,0.36716
669,277,284,0.36044
670,282,284,0.36345
671,49,285,0.29313
672,91,285,0.35153
673,257,285,0.20985
674,57,286,0.22448
675,149,286,0.28266
676,256,286,0.22409
677,261,286,0.16752
678,266,286,0.3456
679,270,286,0.31792
680,272,286,0.20585
681,274,286,0.29671
682,275,286,0.28943
683,264,287,0.28819
684,267,287,0.36788
685,273,287,0.36788
686,41,288,0.13534
687,58,288,0.14214
688,127,288,0.13564
689,274,288,0.34851
690,55,289,0.34159
691,149,289,0.58685
692,256,289,0.29947
693,261,289,0.34683
694,266,289,0.12459
695,272,289,0.17004
696,275,289,0.15404
697,279,289,0.29117
698,286,289,0.32088
699,57,290,0.28693
700,149,290,0.23021
701,256,290,0.3851
702,261,290,0.16472
703,266,290,0.2747
704,270,290,0.29434
705,272,290,0.18937
706,275,290,0.24362
707,286,290,0.38533
708,289,290,0.075198
709,11,291,0.27849
710,55,292,0.078677
711,58,292,0.3398
712,149,292,0.2898
713,254,292,0.17969
714,256,292,0.23049
715,261,292,0.15515
716,266,292,0.13534
717,272,292,0.2245
718,275,292,0.17665
719,279,292,0.32904
720,286,292,0.25679
721,289,292,0.22548
722,290,292,0.21712
723,55,293,0.36673
724,149,293,0.35561
725,254,293,0.35776
726,261,293,0.36773
727,272,293,0.36788
728,279,293,0.37076
729,289,293,0.35367
730,291,293,0.43343
731,292,293,0.35814
732,57,294,0.3332
733,91,294,0.073481
734,257,294,0.55392
735,270,294,0.3584
736,285,294,0.22866
737,51,295,0.42022
738,57,295,0.34593
739,257,295,0.37258
740,262,295,0.34394
741,294,295,0.37225
742,57,296,0.36144
743,91,296,0.18508
744,256,296,0.25657
745,257,296,0.085204
746,270,296,0.075849
747,286,296,0.25722
748,290,296,0.29327
749,294,296,0.11127
750,295,296,0.33841
751,23,297,0.19727
752,51,297,0.19651
753,60,297,0.42018
754,108,297,0.082907
755,128,297,0.078388
756,262,297,0.07028
757,23,298,0.18871
758,51,298,0.1796
759,60,298,0.3893
760,108,298,0.1827
761,128,298,0.16268
762,262,298,0.38285
763,297,298,0.39756
764,23,299,0.34627
765,28,299,0.33061
766,51,299,0.37467
767,60,299,0.32484
768,108,299,0.062933
769,128,299,0.35955
770,262,299,0.39991
771,295,299,0.37147
772,297,299,0.19614
773,298,299,0.15559
774,23,300,0.28287
775,51,300,0.30908
776,285,301,0.29493
777,51,302,0.31216
778,57,302,0.37935
779,91,302,0.19968
780,256,302,0.25271
781,257,302,0.10261
782,270,302,0.36788
783,285,302,0.18823
784,286,302,0.23078
785,290,302,0.28266
786,294,302,0.12776
787,295,302,0.18599
788,296,302,0.13534
789,57,304,0.41388
790,149,304,0.2197
791,256,304,0.31176
792,257,304,0.25666
793,262,304,0.35347
794,266,304,0.30032
795,270,304,0.090553
796,275,304,0.24945
797,286,304,0.16257
798,289,304,0.24315
799,290,304,0.3634
800,294,304,0.26508
801,295,304,0.27764
802,296,304,0.34474
803,302,304,0.36788
804,75,305,0.26219
805,90,306,0.086436
806,95,306,0.1495
807,75,307,0.32874
808,34,309,0.19152
809,75,309,0.48727
810,305,309,0.26763
811,307,309,0.36788
812,75,310,0.31886
813,307,310,0.54822
814,309,310,0.36788
815,75,311,0.13439
816,305,311,0.25462
817,307,311,0.11908
818,309,311,0.30889
819,310,311,0.18687
820,75,312,0.30067
821,307,312,0.5346
822,309,312,0.33367
823,310,312,0.40569
824,311,312,0.42185
825,25,313,0.12213
826,48,313,0.29118
827,52,313,0.10712
828,73,313,0.30025
829,144,313,0.10557
830,68,314,0.15788
831,70,314,0.15535
832,160,314,0.36959
833,25,315,0.25177
834,52,315,0.13218
835,72,315,0.32473
836,73,315,0.21524
837,144,315,0.14584
838,313,315,0.31499
839,25,316,0.13941
840,52,316,0.15418
841,72,316,0.27027
842,73,316,0.34274
843,144,316,0.15435
844,313,316,0.29785
845,315,316,0.1309
846,25,317,0.24549
847,52,317,0.11076
848,72,317,0.3389
849,73,317,0.32158
850,144,317,0.12392
851,313,317,0.29646
852,315,317,0.67355
853,316,317,0.091306
854,72,318,0.12444
855,73,318,0.36788
856,315,318,0.34037
857,317,318,0.34653
858,58,319,0.13128
859,71,319,0.26025
860,148,319,0.28976
861,254,319,0.20876
862,255,319,0.29546
863,258,319,0.30693
864,259,319,0.09249
865,260,319,0.25357
866,265,319,0.29279
867,276,319,0.047843
868,279,319,0.15221
869,280,319,0.25137
870,281,319,0.24518
871,57,320,0.36788
872,149,320,0.25778
873,256,320,0.34968
874,266,320,0.35632
875,270,320,0.27149
876,275,320,0.28906
877,286,320,0.28105
878,289,320,0.29443
879,290,320,0.39188
880,292,320,0.23022
881,294,320,0.21424
882,296,320,0.28848
883,302,320,0.25915
884,304,320,0.30492
885,267,321,0.35597
886,273,321,0.29502
887,277,321,0.36447
888,287,321,0.43398
889,55,322,0.36788
890,149,322,0.42945
891,254,322,0.16862
892,256,322,0.21861
893,261,322,0.1259
894,266,322,0.16327
895,272,322,0.19985
896,275,322,0.24224
897,279,322,0.31827
898,286,322,0.23563
899,289,322,0.43785
900,290,322,0.19492
901,292,322,0.32706
902,293,322,0.35685
903,304,322,0.17628
904,320,322,0.21858
905,23,323,0.23645
906,51,323,0.27907
907,60,323,0.40084
908,108,323,0.36788
909,128,323,0.35434
910,262,323,0.36638
911,295,323,0.24356
912,297,323,0.16508
913,298,323,0.11491
914,299,323,0.31473
915,56,324,0.36109
916,274,324,0.32451
917,55,325,0.20733
918,58,325,0.092918
919,71,325,0.33025
920,148,325,0.2931
921,254,325,0.14822
922,255,325,0.057293
923,258,325,0.04705
924,259,325,0.079097
925,260,325,0.1584
926,261,325,0.17501
927,265,325,0.17603
928,276,325,0.11907
929,279,325,0.068924
930,280,325,0.049545
931,281,325,0.15847
932,319,325,0.24527
933,264,326,0.28029
934,267,326,0.34413
935,273,326,0.096132
936,287,326,0.12072
937,321,326,0.39426
938,55,327,0.24427
939,57,327,0.21515
940,149,327,0.13878
941,256,327,0.17475
942,261,327,0.22184
943,266,327,0.098699
944,270,327,0.21343
945,272,327,0.27544
946,275,327,0.36788
947,286,327,0.21744
948,289,327,0.19793
949,290,327,0.098545
950,292,327,0.33699
951,304,327,0.36788
952,320,327,0.17902
953,322,327,0.10018
954,282,328,0.366
955,283,328,0.36609
956,284,328,0.4922
957,111,329,0.24639
958,271,329,0.4151
959,282,329,0.16325
960,283,329,0.37607
961,284,329,0.36549
962,328,329,0.36788
963,55,331,0.2325
964,57,331,0.24141
965,149,331,0.10726
966,256,331,0.14189
967,261,331,0.20575
968,266,331,0.091326
969,270,331,0.24094
970,272,331,0.25109
971,275,331,0.33528
972,286,331,0.17169
973,289,331,0.14453
974,290,331,0.096668
975,292,331,0.30271
976,304,331,0.3779
977,320,331,0.14608
978,322,331,0.079902
979,327,331,0.33799
980,271,332,0.54412
981,282,332,0.48288
982,283,332,0.2863
983,284,332,0.36788
984,328,332,0.35806
985,329,332,0.15763
986,282,333,0.36256
987,283,333,0.36227
988,284,333,0.59632
989,328,333,0.48109
990,329,333,0.36365
991,332,333,0.36276
992,49,334,0.33166
993,91,334,0.3591
994,257,334,0.21342
995,285,334,0.22792
996,294,334,0.22968
997,301,334,0.33499
998,23,335,0.07072
999,51,335,0.08116
1000,60,335,0.33485
1001,108,335,0.32098
1002,128,335,0.26501
1003,262,335,0.35058
1004,297,335,0.3281
1005,298,335,0.089743
1006,299,335,0.40216
1007,323,335,0.32911
1008,23,336,0.17213
1009,51,336,0.34968
1010,128,336,0.20099
1011,295,336,0.33656
1012,300,336,0.12865
1013,335,336,0.23783
1014,250,337,0.33359
1015,122,338,0.1743
1016,191,338,0.33542
1017,122,339,0.29414
1018,191,339,0.2008
1019,338,339,0.31497
1020,16,340,0.32101
1021,17,340,0.25155
1022,155,340,0.14996
1023,330,340,0.22701
1024,16,341,0.33569
1025,17,341,0.1841
1026,155,341,0.3113
1027,340,341,0.25781
1028,16,342,0.40058
1029,17,342,0.1461
1030,155,342,0.21137
1031,340,342,0.34178
1032,341,342,0.36788
1033,16,343,0.31293
1034,17,343,0.24393
1035,155,343,0.12979
1036,330,343,0.23576
1037,340,343,0.327
1038,341,343,0.25263
1039,342,343,0.32427
1040,16,344,0.40855
1041,17,344,0.36788
1042,155,344,0.33115
1043,340,344,0.14361
1044,341,344,0.31766
1045,342,344,0.27127
1046,343,344,0.12428
1047,64,345,0.34855
1048,83,345,0.40126
1049,209,345,0.3211
1050,215,345,0.18026
1051,240,345,0.32007
1052,242,345,0.36415
1053,246,345,0.3522
1054,96,346,0.29481
1055,84,347,0.19229
1056,87,347,0.22159
1057,89,347,0.14869
1058,96,347,0.30675
1059,41,348,0.36788
1060,58,348,0.25907
1061,127,348,0.3998
1062,274,348,0.25313
1063,288,348,0.23214
1064,9,349,0.71049
1065,10,349,0.363
1066,111,349,0.34652
1067,9,350,0.32994
1068,10,350,0.64353
1069,111,350,0.35448
1070,114,350,0.34687
1071,349,350,0.22234
1072,16,351,0.28427
1073,155,351,0.24761
1074,330,351,0.083488
1075,340,351,0.201
1076,342,351,0.23543
1077,343,351,0.17577
1078,344,351,0.24509
1079,28,352,0.054116
1080,146,352,0.34546
1081,27,353,0.37431
1082,28,353,0.07016
1083,63,353,0.29639
1084,147,353,0.11089
1085,352,353,0.17199
1086,27,354,0.1823
1087,28,354,0.21515
1088,63,354,0.12461
1089,147,354,0.37395
1090,353,354,0.27588
1091,25,355,0.30774
1092,52,355,0.34982
1093,72,355,0.33426
1094,73,355,0.16069
1095,144,355,0.11535
1096,313,355,0.32051
1097,315,355,0.43303
1098,316,355,0.35005
1099,317,355,0.11077
1100,318,355,0.35434
1101,20,356,0.39903
1102,21,356,0.35183
1103,22,356,0.42182
1104,35,356,0.2126
1105,36,356,0.29939
1106,46,356,0.34536
1107,47,356,0.52558
1108,50,356,0.36788
1109,65,356,0.25748
1110,21,357,0.13266
1111,24,357,0.28252
1112,31,357,0.2863
1113,35,357,0.2442
1114,36,357,0.21615
1115,37,357,0.32273
1116,46,357,0.30285
1117,47,357,0.26594
1118,50,357,0.16
1119,65,357,0.2953
1120,74,357,0.15095
1121,356,357,0.28892
1122,161,358,0.066745
1123,162,358,0.2961
1124,164,358,0.19343
1125,167,358,0.25011
1126,168,358,0.15143
1127,173,358,0.066813
1128,174,358,0.19867
1129,40,359,0.3552
1130,27,360,0.28908
1131,28,360,0.23448
1132,63,360,0.27223
1133,146,360,0.038078
1134,147,360,0.33739
1135,352,360,0.046536
1136,353,360,0.1659
1137,354,360,0.22805
1138,27,361,0.26594
1139,28,361,0.32867
1140,63,361,0.26455
1141,146,361,0.36768
1142,147,361,0.30404
1143,352,361,0.047072
1144,353,361,0.052653
1145,354,361,0.21419
1146,360,361,0.25937
1147,28,362,0.14718
1148,146,362,0.37307
1149,147,362,0.24894
1150,352,362,0.19004
1151,353,362,0.26585
1152,360,362,0.09463
1153,361,362,0.18077
1154,39,363,0.45053
1155,352,363,0.1733
1156,361,363,0.053294
1157,362,363,0.055182
1158,100,364,0.35009
1159,101,364,0.34358
1160,105,364,0.17242
1161,181,364,0.35067
1162,27,365,0.32009
1163,28,365,0.27486
1164,63,365,0.4646
1165,147,365,0.11909
1166,353,365,0.35459
1167,354,365,0.53756
1168,360,365,0.29166
1169,361,365,0.27364
1170,27,366,0.36739
1171,28,366,0.075994
1172,63,366,0.29451
1173,147,366,0.09742
1174,352,366,0.16682
1175,353,366,0.77164
1176,354,366,0.27191
1177,360,366,0.17774
1178,361,366,0.058303
1179,362,366,0.022552
1180,365,366,0.34931
1181,28,367,0.13534
1182,146,367,0.37255
1183,352,367,0.21661
1184,353,367,0.25558
1185,360,367,0.088699
1186,361,367,0.15928
1187,362,367,0.82907
1188,363,367,0.063627
1189,366,367,0.022098
1190,30,368,0.38625
1191,40,368,0.34505
1192,60,369,0.42836
1193,108,369,0.36788
1194,128,369,0.33044
1195,147,369,0.27896
1196,262,369,0.31245
1197,297,369,0.40156
1198,298,369,0.37808
1199,299,369,0.40173
1200,323,369,0.37018
1201,335,369,0.32678
1202,27,370,0.31641
1203,28,370,0.28038
1204,63,370,0.36788
1205,146,370,0.25486
1206,147,370,0.2218
1207,353,370,0.37499
1208,354,370,0.1072
1209,360,370,0.29262
1210,361,370,0.26927
1211,365,370,0.19347
1212,366,370,0.36788
1213,27,372,0.30537
1214,28,372,0.11973
1215,63,372,0.27781
1216,146,372,0.032516
1217,147,372,0.36788
1218,352,372,0.16684
1219,353,372,0.18938
1220,354,372,0.2409
1221,360,372,0.20014
1222,361,372,0.10885
1223,362,372,0.043998
1224,365,372,0.30468
1225,366,372,0.1966
1226,367,372,0.042029
1227,370,372,0.30788
1228,77,374,0.36788
1229,120,374,0.35381
1230,134,374,0.31655
1231,138,374,0.30304
1232,77,375,0.21231
1233,120,375,0.41288
1234,124,375,0.22105
1235,134,375,0.4579
1236,138,375,0.36788
1237,374,375,0.36788
1238,48,376,0.3474
1239,68,376,0.19593
1240,70,376,0.19819
1241,160,376,0.3331
1242,78,377,0.28917
1243,80,377,0.23822
1244,263,377,0.10516
1245,48,378,0.37054
1246,68,378,0.28666
