edge_id,source,target,weight
256,76,92,0.14497
257,78,92,0.3379
258,79,92,0.36465
259,14,93,0.34259
260,82,95,0.41633
261,83,95,0.34743
262,84,95,0.37339
263,86,95,0.1915
264,87,95,0.36788
265,90,95,0.36778
266,8,96,0.35794
267,82,96,0.40211
268,84,96,0.37135
269,86,96,0.13751
270,89,96,0.34133
271,90,96,0.38549
272,91,96,0.36722
273,95,96,0.38064
274,82,97,0.3682
275,84,97,0.14733
276,86,97,0.37753
277,89,97,0.42731
278,90,97,0.38529
279,91,97,0.33341
280,95,97,0.33791
281,96,97,0.47474
282,8,98,0.35426
283,82,98,0.35896
284,84,98,0.40798
285,86,98,0.34989
286,89,98,0.21004
287,90,98,0.36797
288,96,98,0.38115
289,97,98,0.5424
290,27,100,0.34251
291,27,101,0.32998
292,100,101,0.43021
293,99,102,0.34545
294,99,103,0.58854
295,102,103,0.34735
296,99,104,0.50945
297,102,104,0.3489
298,103,104,0.85721
299,27,105,0.33024
300,100,105,0.40773
301,101,105,0.40371
302,99,106,0.28339
303,102,106,0.35125
304,103,106,0.44591
305,104,106,0.50633
306,99,107,0.52075
307,103,107,0.25116
308,104,107,0.29637
309,106,107,0.47436
310,23,108,0.4005
311,67,108,0.39869
312,68,108,0.46197
313,69,108,0.39783
314,70,108,0.1645
315,76,109,0.36573
316,78,109,0.36788
317,79,109,0.36642
318,80,109,0.36686
319,99,109,0.36822
320,102,109,0.39358
321,103,109,0.36789
322,104,109,0.36778
323,106,109,0.37005
324,107,109,0.36697
325,76,110,0.36628
326,78,110,0.36927
327,79,110,0.36742
328,80,110,0.36744
329,99,110,0.36788
330,102,110,0.39959
331,103,110,0.36842
332,104,110,0.36847
333,106,110,0.37435
334,107,110,0.36822
335,109,110,0.58087
336,9,111,0.39393
337,10,111,0.3871
338,9,112,0.35754
339,10,112,0.35964
340,33,113,0.34555
341,9,114,0.39988
342,10,114,0.39323
343,111,114,0.46312
344,112,114,0.46954
345,112,115,0.32401
346,9,116,0.35649
347,10,116,0.3588
348,112,116,0.33085
349,114,116,0.43936
350,106,117,0.33402
351,107,117,0.35082
352,110,117,0.36548
353,110,118,0.36541
354,117,118,0.42969
355,119,120,0.34235
356,119,121,0.25345
357,120,121,0.50755
358,56,122,0.3597
359,96,122,0.3659
360,119,122,0.4552
361,120,122,0.41925
362,121,122,0.42452
363,58,123,0.34861
364,59,123,0.15256
365,80,123,0.34301
366,119,123,0.37878
367,120,123,0.37713
368,119,124,0.50892
369,120,124,0.56459
370,121,124,0.31741
371,122,124,0.48944
372,123,124,0.37681
373,76,126,0.33021
374,77,126,0.3353
375,88,126,0.34525
376,71,127,0.42154
377,23,128,0.47246
378,43,128,0.35933
379,60,128,0.36517
380,67,128,0.3671
381,68,128,0.37536
382,69,128,0.36628
383,70,128,0.385
384,91,128,0.35752
385,108,128,0.16168
386,129,130,0.63076
387,129,131,0.6986
388,130,131,0.85598
389,129,132,0.68743
390,130,132,0.57486
391,131,132,0.67133
392,77,134,0.25088
393,88,134,0.4526
394,126,134,0.33409
395,22,135,0.3631
396,129,135,0.2294
397,130,135,0.29211
398,131,135,0.26004
399,132,135,0.55566
400,129,136,0.44426
401,130,136,0.43892
402,131,136,0.43661
403,132,136,0.42467
404,135,136,0.21396
405,77,137,0.38941
406,88,137,0.35112
407,129,137,0.33993
408,130,137,0.32774
409,131,137,0.33262
410,132,137,0.33756
411,134,137,0.42451
412,135,137,0.35497
413,136,137,0.45864
414,40,138,0.38817
415,51,138,0.36392
416,74,138,0.36681
417,134,138,0.39448
418,136,138,0.38324
419,137,138,0.37812
420,22,139,0.3685
421,50,139,0.34093
422,74,139,0.35136
423,138,139,0.38978
424,129,140,0.55219
425,130,140,0.25458
426,131,140,0.21428
427,132,140,0.53571
428,135,140,0.42052
429,136,140,0.1984
430,137,140,0.32426
431,129,141,0.27635
432,130,141,0.3851
433,131,141,0.33868
434,132,141,0.22649
435,135,141,0.44011
436,136,141,0.44697
437,140,141,0.40239
438,68,142,0.3353
439,70,142,0.34722
440,125,142,0.36781
441,48,143,0.36322
442,142,143,0.42638
443,0,144,0.36645
444,25,144,0.36607
445,47,144,0.3653
446,52,144,0.46781
447,62,144,0.36695
448,72,144,0.38571
449,73,144,0.43911
450,49,145,0.37405
451,62,145,0.33256
452,125,145,0.41233
453,142,145,0.3674
454,15,146,0.36848
455,26,146,0.50746
456,28,146,0.21684
457,29,146,0.36028
458,62,146,0.31535
459,63,146,0.35455
460,15,147,0.29169
461,27,147,0.48736
462,28,147,0.31965
463,30,147,0.34653
464,43,147,0.359
465,63,147,0.36612
466,146,147,0.36559
467,55,148,0.35768
468,58,148,0.40224
469,59,148,0.34077
470,71,148,0.44412
471,123,148,0.34331
472,23,149,0.14531
473,55,149,0.36788
474,57,149,0.37484
475,59,149,0.30792
476,71,149,0.31169
477,91,149,0.39022
478,108,149,0.32441
479,123,149,0.34779
480,128,149,0.40442
481,84,150,0.32925
482,115,150,0.39749
483,32,151,0.46344
484,12,152,0.33548
485,38,152,0.42963
486,53,152,0.59512
487,115,153,0.15402
488,150,153,0.49993
489,32,154,0.45374
490,151,154,0.76334
491,16,155,0.41127
492,41,155,0.36414
493,113,155,0.32943
494,121,155,0.36788
495,32,156,0.26332
496,150,156,0.37438
497,151,156,0.46059
498,154,156,0.45257
499,42,157,0.41248
500,115,157,0.35066
501,150,157,0.34206
502,153,157,0.34297
503,32,158,0.36615
504,126,158,0.34924
505,151,158,0.34994
506,154,158,0.35233
507,156,158,0.32994
508,32,160,0.34439
509,42,160,0.37518
510,150,160,0.36057
511,151,160,0.34554
512,153,160,0.32958
513,154,160,0.34812
514,156,160,0.38022
515,157,160,0.37753
516,158,160,0.36788
517,161,162,0.22564
518,56,163,0.34149
519,161,163,0.34551
520,162,163,0.40237
521,1,164,0.36466
522,2,164,0.36491
523,3,164,0.36228
524,4,164,0.36507
525,5,164,0.36523
526,6,164,0.40317
527,7,164,0.38202
528,161,164,0.50281
529,162,164,0.28004
530,163,164,0.37727
531,56,165,0.32969
532,161,165,0.48091
533,162,165,0.48784
534,163,165,0.43325
535,164,165,0.22416
536,126,166,0.36526
537,161,166,0.44436
538,162,166,0.23198
539,163,166,0.38355
540,164,166,0.15513
541,165,166,0.26529
542,161,167,0.31867
543,162,167,0.72062
544,163,167,0.38563
545,164,167,0.27075
546,165,167,0.35725
547,166,167,0.20772
548,37,168,0.35617
549,161,168,0.84932
550,162,168,0.22361
551,163,168,0.34581
552,164,168,0.5
553,165,168,0.48667
554,166,168,0.45365
555,167,168,0.31068
556,161,169,0.68412
557,162,169,0.51997
558,164,169,0.47667
559,165,169,0.44227
560,166,169,0.42112
561,167,169,0.21015
562,168,169,0.6656
563,36,170,0.34566
564,37,170,0.35994
565,46,170,0.36323
566,47,170,0.35268
567,62,170,0.34367
568,65,170,0.40266
569,72,170,0.36286
570,73,170,0.36436
571,126,170,0.31604
572,144,170,0.36973
573,161,170,0.12349
574,162,170,0.36542
575,164,170,0.3631
576,165,170,0.36694
577,166,170,0.36788
578,167,170,0.36472
579,168,170,0.13915
580,169,170,0.13134
581,49,171,0.34996
582,126,171,0.47096
583,158,171,0.35471
584,165,171,0.32162
585,166,171,0.41823
586,170,171,0.15222
587,23,172,0.42422
588,66,172,0.35823
589,67,172,0.38109
590,68,172,0.46609
591,69,172,0.38393
592,70,172,0.5296
593,108,172,0.40957
594,128,172,0.35488
595,142,172,0.3779
596,170,172,0.35994
597,161,173,0.34578
598,162,173,0.38383
599,163,173,0.18111
600,164,173,0.36788
601,165,173,0.38973
602,166,173,0.35623
603,167,173,0.37462
604,168,173,0.34457
605,169,173,0.33841
606,161,174,0.41321
607,162,174,0.20858
608,163,174,0.52878
609,164,174,0.46861
610,165,174,0.3057
611,166,174,0.45961
612,167,174,0.51992
613,168,174,0.41241
614,169,174,0.38951
615,170,174,0.32885
616,173,174,0.44422
617,48,175,0.45374
618,176,177,0.49646
619,176,178,0.36788
620,27,180,0.36688
621,54,180,0.36664
622,78,180,0.36735
623,79,180,0.36678
624,80,180,0.36679
625,128,180,0.36705
626,147,180,0.36709
627,176,180,0.36788
628,27,181,0.35026
629,100,181,0.4612
630,101,181,0.4852
631,105,181,0.35915
632,109,181,0.37119
633,159,181,0.33846
634,182,183,0.36389
635,118,184,0.37423
636,26,185,0.36549
637,33,186,0.41133
638,113,186,0.35774
639,186,187,0.35777
640,182,190,0.36779
641,182,191,0.36783
642,190,191,0.5806
643,182,192,0.36782
644,190,192,0.55397
645,191,192,0.44333
646,17,193,0.35039
647,79,193,0.3738
648,173,193,0.33871
649,17,194,0.36828
650,41,194,0.3678
651,193,194,0.4714
652,17,195,0.35564
653,79,195,0.36774
654,173,195,0.34966
655,193,195,0.54402
656,194,195,0.50336
657,17,196,0.35771
658,76,196,0.39399
659,78,196,0.39188
660,79,196,0.218
661,80,196,0.40026
662,109,196,0.36547
663,110,196,0.36552
664,193,196,0.46802
665,194,196,0.43451
666,195,196,0.18481
667,48,198,0.35092
668,76,198,0.35358
669,117,198,0.35773
670,125,198,0.35821
671,175,198,0.39529
672,175,199,0.35419
673,198,199,0.36977
674,43,200,0.35962
675,100,200,0.3437
676,101,200,0.3332
677,102,200,0.3842
678,117,200,0.35421
679,177,200,0.35795
680,181,200,0.34425
681,19,201,0.37568
682,125,201,0.376
683,175,201,0.37473
684,198,201,0.57024
685,106,202,0.33434
686,107,202,0.35048
687,199,202,0.40202
688,198,203,0.33488
689,199,203,0.38402
690,201,203,0.33431
691,82,204,0.30629
692,83,204,0.36115
693,82,205,0.30577
694,83,205,0.34382
695,151,205,0.33738
696,154,205,0.35516
697,204,205,0.36194
698,83,206,0.35414
699,204,206,0.48253
700,205,206,0.48898
701,82,207,0.34082
702,83,207,0.45886
703,204,207,0.52898
704,205,207,0.44612
705,206,207,0.3975
706,82,208,0.29589
707,83,208,0.34882
708,204,208,0.75983
709,205,208,0.30995
710,206,208,0.48112
711,207,208,0.51696
712,41,209,0.40093
713,84,209,0.35966
714,86,209,0.36056
715,95,209,0.36215
716,194,209,0.40779
717,82,210,0.29974
718,83,210,0.3382
719,204,210,0.42448
720,205,210,0.33109
721,206,210,0.5618
722,207,210,0.44485
723,208,210,0.40491
724,82,211,0.32256
725,83,211,0.34767
726,204,211,0.54374
727,205,211,0.17638
728,206,211,0.47069
729,207,211,0.41071
730,208,211,0.54076
731,210,211,0.36019
732,83,212,0.39033
733,203,212,0.37623
734,204,212,0.38677
735,205,212,0.36788
736,206,212,0.36318
737,207,212,0.16468
738,208,212,0.37304
739,210,212,0.35712
740,211,212,0.36003
741,61,213,0.50354
742,118,213,0.35682
743,8,214,0.42724
744,82,214,0.14321
745,83,214,0.39132
746,91,214,0.34211
747,95,214,0.38246
748,97,214,0.32994
749,204,214,0.32051
750,205,214,0.31814
751,206,214,0.34025
752,207,214,0.36788
753,208,214,0.31262
754,210,214,0.30893
755,211,214,0.32806
756,212,214,0.37548
757,41,215,0.50642
758,84,215,0.37859
759,86,215,0.35498
760,95,215,0.3532
761,194,215,0.36969
762,209,215,0.48087
763,83,216,0.39784
764,204,216,0.31418
765,205,216,0.30981
766,206,216,0.33745
767,207,216,0.36219
768,208,216,0.30168
769,210,216,0.30441
770,211,216,0.32448
771,212,216,0.39529
772,214,216,0.4141
773,82,217,0.33056
774,83,217,0.351
775,204,217,0.50949
776,205,217,0.52323
777,206,217,0.67345
778,207,217,0.40304
779,208,217,0.50761
780,210,217,0.23229
781,211,217,0.67096
782,212,217,0.36205
783,214,217,0.33543
784,216,217,0.33135
785,83,218,0.17695
786,204,218,0.42082
787,205,218,0.39226
788,206,218,0.36914
789,207,218,0.25506
790,208,218,0.40659
791,210,218,0.37513
792,211,218,0.36948
793,212,218,0.2007
794,214,218,0.36788
795,216,218,0.38853
796,217,218,0.3695
797,82,219,0.30571
798,83,219,0.34686
799,204,219,0.52061
800,205,219,0.43518
801,206,219,0.5385
802,207,219,0.46305
803,208,219,0.47754
804,210,219,0.7422
805,211,219,0.29293
806,212,219,0.36788
807,214,219,0.31608
808,216,219,0.31029
809,217,219,0.19071
810,218,219,0.38916
811,82,220,0.30249
812,83,220,0.37721
813,204,220,0.49096
814,205,220,0.19678
815,206,220,0.44147
816,207,220,0.32187
817,208,220,0.48466
818,210,220,0.2046
819,211,220,0.47808
820,212,220,0.40775
821,214,220,0.32356
822,216,220,0.31935
823,217,220,0.45668
824,218,220,0.46453
825,219,220,0.24766
826,82,221,0.33122
827,83,221,0.43858
828,204,221,0.20514
829,205,221,0.46034
830,206,221,0.40452
831,207,221,0.68305
832,208,221,0.20225
833,210,221,0.46447
834,211,221,0.42138
835,212,221,0.46252
836,214,221,0.36381
837,216,221,0.36133
838,217,221,0.41143
839,218,221,0.22116
840,219,221,0.48375
841,220,221,0.41974
842,82,222,0.3082
843,83,222,0.39844
844,204,222,0.26328
845,205,222,0.49466
846,206,222,0.41435
847,207,222,0.44835
848,208,222,0.25554
849,210,222,0.4889
850,211,222,0.43614
851,212,222,0.4613
852,214,222,0.33865
853,216,222,0.33482
854,217,222,0.42426
855,218,222,0.5246
856,219,222,0.51344
857,220,222,0.47712
858,221,222,0.55239
859,83,223,0.1951
860,204,223,0.40791
861,205,223,0.37467
862,206,223,0.366
863,207,223,0.22305
864,208,223,0.3954
865,210,223,0.36788
866,211,223,0.36483
867,212,223,0.19122
868,214,223,0.37632
869,216,223,0.41569
870,217,223,0.3652
871,218,223,0.63703
872,219,223,0.37911
873,220,223,0.45066
874,221,223,0.19179
875,222,223,0.50141
876,126,224,0.36789
877,166,224,0.37011
878,171,224,0.36196
879,197,224,0.37063
880,44,225,0.12695
881,54,225,0.33768
882,81,225,0.36304
883,86,225,0.33829
884,90,225,0.3676
885,95,225,0.35383
886,7,226,0.3599
887,197,226,0.38145
888,200,226,0.34852
889,7,227,0.35343
890,117,227,0.36303
891,144,227,0.36664
892,197,227,0.35711
893,226,227,0.44376
894,83,228,0.16573
895,204,228,0.45079
896,205,228,0.40296
897,206,228,0.37751
898,207,228,0.40586
899,208,228,0.43828
900,210,228,0.39543
901,211,228,0.38152
902,212,228,0.20993
903,214,228,0.36788
904,216,228,0.38138
905,217,228,0.37906
906,218,228,0.58873
907,219,228,0.40941
908,220,228,0.51369
909,221,228,0.36843
910,222,228,0.23691
911,223,228,0.5453
912,7,229,0.36298
913,197,229,0.37501
914,226,229,0.36347
915,188,231,0.36412
916,230,231,0.38513
917,230,232,0.56647
918,231,232,0.38874
919,230,233,0.37952
920,231,233,0.36375
921,232,233,0.39969
922,105,234,0.35084
923,230,234,0.3649
924,231,234,0.34494
925,232,234,0.35743
926,233,234,0.36205
927,33,235,0.36909
928,113,235,0.3631
929,186,235,0.36563
930,230,235,0.36501
931,231,235,0.34125
932,232,235,0.36602
933,233,235,0.42285
934,234,235,0.34368
935,194,237,0.36787
936,196,237,0.36806
937,236,237,0.45648
938,236,238,0.48339
939,237,238,0.39009
940,139,239,0.35476
941,231,239,0.37141
942,24,240,0.33884
943,82,240,0.33905
944,85,240,0.22123
945,90,240,0.35112
946,85,241,0.44647
947,90,241,0.33149
948,240,241,0.44325
949,82,242,0.33672
950,85,242,0.1833
951,90,242,0.34566
952,240,242,0.2819
953,241,242,0.36814
954,82,243,0.34028
955,85,243,0.37456
956,90,243,0.36115
957,240,243,0.39314
958,241,243,0.41587
959,242,243,0.4328
960,85,244,0.69702
961,90,244,0.37118
962,240,244,0.25276
963,241,244,0.44893
964,242,244,0.20868
965,243,244,0.44459
966,142,245,0.36086
967,143,245,0.38162
968,185,245,0.3669
969,212,245,0.36255
970,41,246,0.428
971,84,246,0.37802
972,86,246,0.35109
973,95,246,0.34977
974,194,246,0.3776
975,209,246,0.2958
976,215,246,0.58126
977,142,247,0.36547
978,143,247,0.38316
979,185,247,0.36495
980,212,247,0.36781
981,222,247,0.36476
982,245,247,0.41081
983,85,248,0.56039
984,90,248,0.36788
985,240,248,0.23514
986,241,248,0.44361
987,242,248,0.22346
988,243,248,0.41433
989,244,248,0.65996
990,14,249,0.34629
991,145,249,0.3501
992,225,249,0.31408
993,44,250,0.33697
994,54,250,0.40702
995,81,250,0.41376
996,90,250,0.39442
997,225,250,0.33816
998,76,251,0.37366
999,92,251,0.37873
1000,224,251,0.41542
1001,34,252,0.35946
1002,44,252,0.37112
1003,82,252,0.34463
1004,86,252,0.35296
1005,90,252,0.33374
1006,91,252,0.36777
1007,95,252,0.36572
1008,96,252,0.37683
1009,225,252,0.43358
1010,249,252,0.40118
1011,250,252,0.2861
1012,251,252,0.36051
1013,85,253,0.35671
1014,142,253,0.49543
1015,143,253,0.46825
1016,240,253,0.34342
1017,242,253,0.34586
1018,243,253,0.35307
1019,244,253,0.35624
1020,245,253,0.36557
1021,247,253,0.36928
1022,248,253,0.35437
1023,249,253,0.36451
1024,71,254,0.21467
1025,127,254,0.5085
1026,148,254,0.36815
1027,71,255,0.41385
1028,127,255,0.49523
1029,148,255,0.37892
1030,254,255,0.46341
1031,71,256,0.37048
1032,127,256,0.43744
1033,149,256,0.36328
1034,254,256,0.45541
1035,255,256,0.37364
1036,127,257,0.35374
1037,145,257,0.35905
1038,254,257,0.34678
1039,255,257,0.34623
1040,256,257,0.46097
1041,71,258,0.36775
1042,127,258,0.26696
1043,148,258,0.39253
1044,254,258,0.40552
1045,255,258,0.45013
1046,256,258,0.40914
1047,257,258,0.31966
1048,58,259,0.33205
1049,71,259,0.4613
1050,127,259,0.43433
1051,148,259,0.39006
1052,149,259,0.34745
1053,254,259,0.48092
1054,255,259,0.38002
1055,256,259,0.21729
1056,257,259,0.33067
1057,258,259,0.45575
1058,58,260,0.33303
1059,71,260,0.50886
1060,127,260,0.4639
1061,148,260,0.39183
1062,149,260,0.34112
1063,254,260,0.53149
1064,255,260,0.39043
1065,256,260,0.19545
1066,257,260,0.33894
1067,258,260,0.50703
1068,259,260,0.5671
1069,58,261,0.36352
1070,59,261,0.37007
1071,71,261,0.39773
1072,127,261,0.34518
1073,148,261,0.37569
1074,149,261,0.35405
1075,254,261,0.36104
1076,255,261,0.35609
1077,258,261,0.37074
1078,259,261,0.13114
1079,260,261,0.13769
1080,23,262,0.36788
1081,67,262,0.41053
1082,68,262,0.13488
1083,69,262,0.40752
1084,70,262,0.38589
1085,108,262,0.19234
1086,128,262,0.46076
1087,148,262,0.34046
1088,149,262,0.3434
1089,172,262,0.37124
1090,255,262,0.35367
1091,256,262,0.34714
1092,259,262,0.34953
1093,67,263,0.35159
1094,68,263,0.33304
1095,69,263,0.35181
1096,96,263,0.37588
1097,250,263,0.36252
1098,55,264,0.37052
1099,58,264,0.32882
1100,59,264,0.37334
1101,71,264,0.32545
1102,91,264,0.3621
1103,123,264,0.38513
1104,127,264,0.33375
1105,149,264,0.21464
1106,254,264,0.33547
1107,256,264,0.36469
1108,258,264,0.32157
1109,259,264,0.36788
1110,260,264,0.36613
1111,261,264,0.36534
1112,263,264,0.33461
1113,71,265,0.24073
1114,127,265,0.37711
1115,148,265,0.37482
1116,149,265,0.31875
1117,254,265,0.69167
1118,255,265,0.44948
1119,256,265,0.45412
1120,257,265,0.33837
1121,258,265,0.42343
1122,259,265,0.49115
1123,260,265,0.19091
1124,261,265,0.36145
1125,264,265,0.33009
1126,91,266,0.36722
1127,128,266,0.40852
1128,149,266,0.36854
1129,257,266,0.36757
1130,262,266,0.37889
1131,55,267,0.36223
1132,58,267,0.33483
1133,59,267,0.40843
1134,71,267,0.31481
1135,123,267,0.38119
1136,149,267,0.35622
1137,259,267,0.30745
1138,260,267,0.32319
1139,261,267,0.33655
1140,263,267,0.15484
1141,264,267,0.24383
1142,44,268,0.36788
1143,81,268,0.36788
1144,127,268,0.33613
1145,225,268,0.34449
1146,250,268,0.32526
1147,252,268,0.34332
1148,254,268,0.32806
1149,256,268,0.39725
1150,257,268,0.37034
1151,259,268,0.30484
1152,260,268,0.31404
1153,263,268,0.39397
1154,264,268,0.35086
1155,265,268,0.3183
1156,267,268,0.34739
1157,64,269,0.41753
1158,51,270,0.36643
1159,55,270,0.37051
1160,57,270,0.37439
1161,58,270,0.33641
1162,59,270,0.41996
1163,123,270,0.37745
1164,149,270,0.35378
1165,261,270,0.33277
1166,264,270,0.22162
1167,267,270,0.19362
1168,78,271,0.33134
1169,63,272,0.35428
1170,71,272,0.36546
1171,91,272,0.33632
1172,121,272,0.34743
1173,127,272,0.35951
1174,149,272,0.39431
1175,155,272,0.32753
1176,254,272,0.36788
1177,255,272,0.35162
1178,256,272,0.43053
1179,257,272,0.39019
1180,258,272,0.36788
1181,259,272,0.39464
1182,260,272,0.40598
1183,261,272,0.36633
1184,264,272,0.37834
1185,265,272,0.36788
1186,268,272,0.35008
1187,51,273,0.36364
1188,55,273,0.36048
1189,57,273,0.37672
1190,59,273,0.40124
1191,123,273,0.38687
1192,149,273,0.10661
1193,261,273,0.32463
1194,264,273,0.19655
1195,267,273,0.16631
1196,270,273,0.37165
1197,51,274,0.20311
1198,55,274,0.35991
1199,57,274,0.38875
1200,58,274,0.33945
1201,64,274,0.38733
1202,149,274,0.36816
1203,264,274,0.36074
1204,269,274,0.39796
1205,270,274,0.39564
1206,273,274,0.38761
1207,23,275,0.37274
1208,67,275,0.3582
1209,69,275,0.35627
1210,71,275,0.36788
1211,108,275,0.36059
1212,127,275,0.36788
1213,128,275,0.36788
1214,148,275,0.35962
1215,149,275,0.38975
1216,254,275,0.38154
1217,255,275,0.35768
1218,256,275,0.1498
1219,257,275,0.32083
1220,258,275,0.36765
1221,259,275,0.17823
1222,260,275,0.43402
1223,261,275,0.38872
1224,262,275,0.43716
1225,264,275,0.36934
1226,265,275,0.37944
1227,267,275,0.34059
1228,268,275,0.35419
1229,272,275,0.3463
1230,58,276,0.40936
1231,59,276,0.33867
1232,71,276,0.17301
1233,127,276,0.37629
1234,148,276,0.43367
1235,149,276,0.32831
1236,254,276,0.41828
1237,255,276,0.37403
1238,256,276,0.33479
1239,258,276,0.43649
1240,259,276,0.24581
1241,260,276,0.27623
1242,261,276,0.14955
1243,264,276,0.35517
1244,265,276,0.42592
1245,267,276,0.32767
1246,270,276,0.31773
